id,create_time,user_name,hashtags,song,video_length,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6891614032688663809,1604578933,binod_bohara,"['binod', 'binod28', 'foryou', 'dashain', 'tiktoknepal']",original sound,8,175,0,0,2491,2200000,39800000,709
6884779444980944130,1602987632,binod_bohara,"['binod', 'binod28', 'foryou', 'tiktok']",original sound,10,2595,10,8,40300,2200000,39800000,709
6884779248544976129,1602987586,binod_bohara,"['tiktok', 'foryou', 'binod28', 'binod']",original sound,15,542,4,1,8446,2200000,39800000,709
6884779009335397634,1602987530,binod_bohara,"['binod', 'binod28', 'foryou']",original sound,9,3101,17,10,66400,2200000,39800000,709
6858254560746671362,1596811834,binod_bohara,"['DIYFashion', 'foryou', 'binod28', 'tiktoknepal', 'binod', 'diyfashion', 'stayhome']",original sound,5,1369,5,10,11100,2200000,39800000,709
6858254470703254786,1596811816,binod_bohara,"['DIYFashion', 'binod', 'binod28', 'tiktoknepal', 'foryou']",original sound,11,2737,2,7,25700,2200000,39800000,709
6858254303778360577,1596811774,binod_bohara,"['stayhome', 'binod', 'tiktoknepal', 'foryou', 'binod28']",original sound,5,402,1,5,5470,2200000,39800000,709
6849541422014647553,1594783148,binod_bohara,"['TwoOptions', 'SummerProject', 'binod', 'binod28', 'foryoupage', 'foryou', 'tiktoknepal']",original sound,11,3227,3,4,22200,2200000,39800000,709
6849541212731428097,1594783117,binod_bohara,"['TwoOptions', 'tiktoknepal', 'SummerProject', 'foryou', 'binod28', 'binod', 'summerproject']",original sound,10,4647,12,38,29900,2200000,39800000,709
6847293720883105025,1594259815,binod_bohara,"['binod', 'binod28']",original sound,8,2186,7,2,17500,2200000,39800000,709
6847293551001308417,1594259777,binod_bohara,"['binod28', 'binod', 'foryou', 'tiktoknepal']",original sound,7,1008,7,3,9244,2200000,39800000,709
6840078849661865217,1592579965,binod_bohara,"['foryou', 'tiktok_india', 'tiktoknepal', 'esewa', 'foryoupage', 'esewatiktokchallenge', 'eswaanthem', 'fyp']",original sound,15,5127,29,6,54200,2200000,39800000,709
6840078281883127041,1592579832,binod_bohara,"['binod', 'binod28', 'tiktoknepal', 'esewa', 'eswatiktokchallenge', 'eswaanthem', 'NP']",original sound,9,2822,14,5,35900,2200000,39800000,709
6840078114966555905,1592579793,binod_bohara,"['tiktoknepal', 'Batuli', 'esewa', 'esewatiktokchallenge', 'esewaanthem', 'binod', 'binod28']",original sound,9,15800,31,71,130700,2200000,39800000,709
6840077833621097729,1592579734,binod_bohara,"['foryou', 'foryoupage', 'binod28', 'binod', 'esewaanthem', 'esewa', 'esewatiktokchallenge', 'useesewa']",original sound,12,5517,17,8,227000,2200000,39800000,709
6838121637989125377,1592124269,binod_bohara,"['binod28', 'binod', 'foryou', 'tiktokindia', 'tiktokartists']",original sound,10,14100,63,47,165900,2200000,39800000,709
6838121503322656001,1592124234,binod_bohara,"['TikTokArtists', 'FamilyDinner', 'binod', 'binod28', 'foryou', 'tiktokindia']",original sound,13,8111,21,6,124900,2200000,39800000,709
6838121224716029185,1592124169,binod_bohara,"['tiktokindia', 'foryou', 'binod', 'binod28']",original sound,15,13500,165,10,1400000,2200000,39800000,709
6835997756885126402,1591629762,binod_bohara,"['binod', 'binod28', 'foryou', 'tiktokin', 'tiktoknp']",original sound,11,9112,73,16,352200,2200000,39800000,709
6835997540232514817,1591629711,binod_bohara,"['tiktoknp', 'tiktokin', 'foryou', 'binod28', 'binod']",original sound,13,7710,23,13,86000,2200000,39800000,709
6835997300964265217,1591629655,binod_bohara,"['binod', 'binod28', 'foryou', 'tiktokin', 'tiktoknp']",original sound,11,5874,14,5,265500,2200000,39800000,709
6835175578102926594,1591438333,binod_bohara,"['binod28', 'tiktokindia', 'foryou']",original sound,10,11000,39,12,123600,2200000,39800000,709
6892319267946007809,1604743133,kaya_bey27,"['czn', 'cznburak', 'cznburaktiktok']",orijinal ses,21,205,2,3,1440,220900,1100000,107
6892317469717892353,1604742714,kaya_bey27,"['czn', 'cznburaktiktok', 'cznburak']",orijinal ses,15,219,0,0,2095,220900,1100000,107
6892317051306790146,1604742617,kaya_bey27,"['cznburak', 'czn', 'cznburaktiktok']",orijinal ses,24,79,0,0,715,220900,1100000,107
6891302482539040002,1604506394,kaya_bey27,"['izmirdepremi', 'cznburak']",orijinal ses,14,5258,10,86,70800,220900,1100000,107
6891032381453618433,1604443508,kaya_bey27,"['czn', 'cznburak', 'cznburaktiktok', 'keşfet']",orijinal ses,30,1804,4,13,21300,220900,1100000,107
6888805237558234370,1603924961,kaya_bey27,[],orijinal ses,15,1024,2,17,9548,220900,1100000,107
6888804959970675970,1603924896,kaya_bey27,"['czn', 'cznburak', 'cznburaktiktok', 'tiktok']",orijinal ses,33,408,5,5,6125,220900,1100000,107
6888804610857782530,1603924814,kaya_bey27,"['czn', 'cznburak', 'cznburaktiktok', 'tiktok']",orijinal ses,44,1324,7,9,18400,220900,1100000,107
6888399179987586305,1603830417,kaya_bey27,"['czn', 'cznburak', 'cznburaktiktok', 'tiktok']",orijinal ses,24,2093,13,18,21600,220900,1100000,107
6887938448519449858,1603723144,kaya_bey27,"['czn', 'cznburak', 'cznburaktiktok']",orijinal ses,45,1488,6,11,14500,220900,1100000,107
6885703891221056769,1603202870,kaya_bey27,"['czn', 'cznburak']",orijinal ses,29,634,5,6,10300,220900,1100000,107
6883932428965006594,1602790420,kaya_bey27,"['czn', 'cznburak']",orijinal ses,38,2040,19,16,19200,220900,1100000,107
6883707260544060673,1602737995,kaya_bey27,[],orijinal ses,59,15600,18,143,131300,220900,1100000,107
6882767351368961281,1602519154,kaya_bey27,"['czn', 'cznburak']",orijinal ses,21,553,1,7,12100,220900,1100000,107
6880604885188971778,1602015666,kaya_bey27,"['czn', 'cznburak', 'cznburaktiktok']",orijinal ses,42,8499,120,61,117500,220900,1100000,107
6880541148465646850,1602000825,kaya_bey27,"['czn', 'cznburak']",orijinal ses,29,1498,12,10,21500,220900,1100000,107
6880270153095843073,1601937731,kaya_bey27,"['czn', 'cznburak']",orijinal ses,44,1321,10,11,21500,220900,1100000,107
6880022983805603074,1601880183,kaya_bey27,"['cznburak', 'czn']",orijinal ses,58,1248,46,19,20700,220900,1100000,107
6879524698678512897,1601764166,kaya_bey27,"['czn', 'cznburak']",orijinal ses,42,1059,17,9,20800,220900,1100000,107
6879280869522066689,1601707395,kaya_bey27,"['czn', 'cznburak']",orijinal ses,46,877,9,5,19800,220900,1100000,107
6879136850422910210,1601673863,kaya_bey27,"['czn', 'cznburak']",orijinal ses,15,37300,243,151,1800000,220900,1100000,107
6879059955559763202,1601655958,kaya_bey27,"['czn', 'cznburak']",orijinal ses,30,2644,24,8,31300,220900,1100000,107
6878657613073042689,1601562281,kaya_bey27,"['czn', 'cznburak']",High Fashion (feat. Mustard),43,2661,8,15,33900,220900,1100000,107
6877248556839800065,1601234211,kaya_bey27,"['czn', 'cznburak']",orijinal ses,32,3827,15,13,49200,220900,1100000,107
6877246022683217154,1601233621,kaya_bey27,"['czn', 'cznburak']",orijinal ses,27,1278,23,4,26200,220900,1100000,107
6879854011848150277,1601840873,therock,['yourfatherisverystrong⚡️🚀'],original sound,46,1900000,10900,15200,7200000,29500000,160200000,30
6873139116171709702,1600277417,therock,"['throughthework', 'underarmour', 'projectrock']",Nonstop,18,1100000,4413,12000,6200000,29500000,160200000,30
6868232381892005126,1599134978,therock,"['throughthework', 'projectrock', 'underarmour']",original sound,22,2300000,4712,13200,12800000,29500000,160200000,30
6859390103547104517,1597076217,therock,"['DCFanDome', 'ForTheFans', 'BlackAdam', 'DCSuitUp']",Power,14,1100000,1109,6777,7300000,29500000,160200000,30
6851657260482039046,1595275772,therock,"['kidsdoingtitanthings🏆', 'titangames']",The Box,53,1100000,1527,4951,5400000,29500000,160200000,30
6829267836783971589,1590062828,therock,"['ProjectRock', 'ThroughTheWork💪🔥']",ROCKSTAR,27,5100000,37100,40600,35100000,29500000,160200000,30
6824918631965576454,1589050200,therock,['keepingactive'],Black Adam Transformation,34,4600000,42600,40000,28200000,29500000,160200000,30
6823461116220394758,1588710845,therock,"['dosdemana', 'cincodemayo']",birthday remix beat,20,779400,2226,4613,8200000,29500000,160200000,30
6822270110749822213,1588433542,therock,['hbdchallenge'],The Rocks HBD Challenge,18,5600000,114400,117000,39500000,29500000,160200000,30
6821950578281794821,1588359145,therock,"['therock', 'yourewelcome', 'moana']",original sound,23,7500000,90500,36900,37900000,29500000,160200000,30
6819366264062872838,1587757437,therock,"['yourewelcome', 'moana', 'happyathome']","You're Welcome (From ""Moana"") - Karaoke Version",32,12000000,151900,65900,55400000,29500000,160200000,30
6818316025491246342,1587512910,therock,"['quarantinelife', 'throwback']",Savage,11,5000000,46300,26600,51300000,29500000,160200000,30
6813396719523450117,1586367547,therock,"['happyathome', 'quarantinelife']",original sound,18,1600000,4365,10000,14900000,29500000,160200000,30
6806848572487732485,1584842935,therock,[],Moon (And It Went Like),25,8500000,57700,38400,38000000,29500000,160200000,30
6806329525497056518,1584722085,therock,['RockReacts'],Sunday Best,57,1900000,6125,14700,11700000,29500000,160200000,30
6802587850870164741,1583850912,therock,[],original sound,15,7600000,34500,16400,60600000,29500000,160200000,30
6798999506009509126,1583015438,therock,['THROUGHTHEWORK'],BOP,23,1800000,4081,5027,13300000,29500000,160200000,30
6797546542082428166,1582677140,therock,['morph'],unexpected me,9,8700000,89100,39100,44000000,29500000,160200000,30
6788604709960781062,1580595206,therock,"['WWNow', 'Athleticon', 'Oprahs2020VisionTour']",original sound,29,1200000,1969,3634,10400000,29500000,160200000,30
6774802384330738949,1577381602,therock,['jumanji'],original sound,55,1400000,6606,131700,11900000,29500000,160200000,30
6772309129626160389,1576801097,therock,['badsanta'],All I Want for Christmas is YOU,10,21100000,440700,81100,219700000,29500000,160200000,30
6770076621194939654,1576281300,therock,[],Inside Their Head,13,10500000,147100,42800,67500000,29500000,160200000,30
6768158408110624005,1575834681,therock,['bestfriend'],bestfriendscheck,12,22400000,412200,157000,168600000,29500000,160200000,30
6765558387221548294,1575229316,therock,['JumanjiChallenge'],original sound,46,1400000,3554,5762,15700000,29500000,160200000,30
6764806369305562373,1575054223,therock,['JumanjiChallenge'],Jumanji: The Next Level – The Challenge,11,3200000,10100,11700,23700000,29500000,160200000,30
6889078469318216962,1603988576,delimine,[],orijinal ses,11,122900,136,744,1100000,1400000,11000000,69
6885654935015410945,1603191472,delimine,[],orijinal ses,18,41200,50,249,251000,1400000,11000000,69
6881944084051676417,1602327472,delimine,[],ENGEREK,13,52600,38,318,398100,1400000,11000000,69
6867905090934689025,1599058772,delimine,['okuladönüşdansı'],orijinal ses,12,216800,369,1322,3000000,1400000,11000000,69
6865331833496784133,1598459636,delimine,[],orijinal ses,15,67000,98,480,510800,1400000,11000000,69
6864132281733369094,1598180348,delimine,[],orijinal ses,26,66900,39,312,665900,1400000,11000000,69
6857219057062579462,1596570731,delimine,[],orijinal ses,10,173400,231,788,1600000,1400000,11000000,69
6846429082478071046,1594058492,delimine,['rampampam'],Rampapapam,29,88900,132,892,704200,1400000,11000000,69
6840097195102850310,1592584234,delimine,[],Dombra,25,69500,138,1101,579500,1400000,11000000,69
6837843069749153029,1592059406,delimine,[],TOES,16,92100,151,468,775900,1400000,11000000,69
6837014351958920454,1591866457,delimine,[],orijinal ses,15,146500,170,584,1100000,1400000,11000000,69
6836304835319450885,1591701258,delimine,[],orijinal ses,13,398600,2776,2642,7300000,1400000,11000000,69
6830807282905877765,1590421259,delimine,[],WUNNA,11,115400,173,711,1000000,1400000,11000000,69
6830508447792925958,1590351680,delimine,[],orijinal ses,8,119500,174,634,1100000,1400000,11000000,69
6829039015174360325,1590009552,delimine,[],Spacejump,6,167400,611,1425,1600000,1400000,11000000,69
6828094206494428421,1589789575,delimine,[],orijinal ses,13,233700,395,944,2900000,1400000,11000000,69
6827071446553087237,1589551442,delimine,['spacejumpchallenge'],Spacejump,13,89000,300,607,916100,1400000,11000000,69
6824095642143444230,1588858583,delimine,[],We Are the Champions,25,141100,206,1302,1000000,1400000,11000000,69
6823849594787548422,1588801296,delimine,[],orijinal ses,13,149300,320,892,1300000,1400000,11000000,69
6823368810079210758,1588689355,delimine,[],orijinal ses,21,100700,319,738,913700,1400000,11000000,69
6823355298112212230,1588686209,delimine,[],orijinal ses,31,133500,166,1114,1200000,1400000,11000000,69
6819330034755538182,1587749003,delimine,[],orijinal ses,6,423400,2277,4314,4700000,1400000,11000000,69
6817436522036366597,1587308136,delimine,[],orijinal ses,8,267400,914,1006,3200000,1400000,11000000,69
6816647166182837509,1587124350,delimine,['billieelish'],orijinal ses,11,453400,2185,2557,10000000,1400000,11000000,69
6816264691585797381,1587035306,delimine,[],orijinal ses,9,670200,6340,5713,10500000,1400000,11000000,69
6892444134863326465,1604772206,dina,[],North Memphis,15,213300,194,2035,1200000,16800000,588800000,1050
6892417188708322561,1604765932,dina,[],Adderall (Corvette Corvette),9,70700,33,578,391100,16800000,588800000,1050
6892325988525526274,1604744698,dina,[],original sound,9,111100,93,892,644600,16800000,588800000,1050
6892325210826050818,1604744517,dina,[],Пук,8,185000,301,22400,1300000,16800000,588800000,1050
6892314855731186946,1604742106,dina,[],Папик,9,82500,42,573,484000,16800000,588800000,1050
6892038197937802498,1604677691,dina,[],Я ищу тебя,14,125700,160,1265,693500,16800000,588800000,1050
6891979141910940930,1604663941,dina,[],BOO By Championxiii among us UNRELEASED,8,127000,155,692,636900,16800000,588800000,1050
6891677128216022273,1604593623,dina,[],оригинальный звук,9,416600,343,2762,2000000,16800000,588800000,1050
6891572826776653057,1604569340,dina,[],Я ищу тебя,52,154100,600,1301,804000,16800000,588800000,1050
6891324032281545985,1604511412,dina,[],Play Date slowed,15,494300,293,3045,2800000,16800000,588800000,1050
6891318731021061378,1604510178,dina,[],Я ищу тебя,15,153100,128,1096,890400,16800000,588800000,1050
6891302718942530817,1604506449,dina,[],Пук,9,190900,400,3102,1200000,16800000,588800000,1050
6891300742909529345,1604505990,dina,['дуэт'],Я ищу тебя,15,253200,178,1345,1300000,16800000,588800000,1050
6891248651620879617,1604493861,dina,[],Я ищу тебя,52,144200,190,1161,758100,16800000,588800000,1050
6891211385397595394,1604485185,dina,[],sofia by clairo. slowed.,8,87200,257,1175,519400,16800000,588800000,1050
6890963910975900929,1604427565,dina,['дуэт'],Я ищу тебя,20,356800,187,1435,2500000,16800000,588800000,1050
6890941955518237953,1604422453,dina,[],Я ищу тебя,11,230700,265,3259,1300000,16800000,588800000,1050
6890929638915247361,1604419585,dina,[],Тлеет,10,177300,493,1585,1200000,16800000,588800000,1050
6890914709361396993,1604416109,dina,[],Я ищу тебя,54,346200,681,1992,1800000,16800000,588800000,1050
6890909472277941506,1604414890,dina,[],Я ищу тебя,13,134600,396,1357,833100,16800000,588800000,1050
6890898241995459842,1604412275,dina,[],Я ищу тебя,42,156000,263,832,833800,16800000,588800000,1050
6890574854425283841,1604336980,dina,[],sofia by clario,11,178800,260,2374,1100000,16800000,588800000,1050
6890568293682367746,1604335453,dina,[],20min by Iil Uzi Vert,10,316500,217,1164,1600000,16800000,588800000,1050
6890543226168691969,1604329616,dina,[],sofia by clario,11,281800,148,1415,2200000,16800000,588800000,1050
6890466674688986370,1604311793,dina,[],Я ищу тебя,14,191000,507,2385,1300000,16800000,588800000,1050
6892204643804253446,1604716473,dixiedamelio,['duet'],original sound,9,2600000,9493,47700,11900000,42800000,1400000000,419
6892085961056931077,1604688856,dixiedamelio,['hcopartner'],Do You Feel That?,12,1300000,3072,13600,8100000,42800000,1400000000,419
6892071181843827974,1604685417,dixiedamelio,[],put a finger down unpopular food opinions,57,2900000,6244,19300,13800000,42800000,1400000000,419
6890202898697915654,1604250419,dixiedamelio,[],original sound,15,3200000,2955,18700,16100000,42800000,1400000000,419
6889074630313774342,1603987739,dixiedamelio,[],original sound,15,2000000,1841,15300,13800000,42800000,1400000000,419
6888803887147420933,1603924665,dixiedamelio,[],Whole Lotta Choppas,11,2800000,11000,20800,17600000,42800000,1400000000,419
6888441094002986246,1603840204,dixiedamelio,['duet'],Naughty List (with Dixie D'Amelio),22,3400000,61100,86100,20300000,42800000,1400000000,419
6888065568491015429,1603752775,dixiedamelio,"['quiktok', 'franchisechallenge']",FRANCHISE,15,3100000,19900,20200,17000000,42800000,1400000000,419
6887651824963308806,1603656444,dixiedamelio,[],JOEMAMA,5,4000000,10500,31100,22200000,42800000,1400000000,419
6887593652403686662,1603642909,dixiedamelio,[],original sound,14,3800000,5598,19300,20600000,42800000,1400000000,419
6886583711106632966,1603407757,dixiedamelio,"['quiktok', 'franchisechallenge']",FRANCHISE,15,3500000,23800,37000,21700000,42800000,1400000000,419
6886546314205596933,1603399055,dixiedamelio,[],How to Talk,15,3000000,23600,42500,18200000,42800000,1400000000,419
6886474955198909702,1603382459,dixiedamelio,[],original sound,14,2400000,2909,13600,16400000,42800000,1400000000,419
